helmut schmidt(1,32)
tante da(1,16)
rare sprongen(1,85)
bne akiwa(1,40)
milde straf(1,69)
woonoord vaassen(1,3)
protestantse kerken(1,60)
houten schotten(1,83)
huiselijke gezelligheid(1,88)
herman wigbold(1,35)
blauwe aanslag(1,3)
george taylor(1,17)
belendende percelen(1,63)
ach tergrond(1,67)
jonas daniel(1,68)
25 februari(1,150)
februari 1941(1,58)
opkomende fascisme(1,22)
verschillende groeperingen(1,54)
incident ontstond(1,43)
ten langen(1,137)
langen leste(1,127)
weteringschans 89(1,9)
december vorig(1,69)
dergelijke gevaarlijke(1,67)
gevaarlijke situaties(1,73)
tienduizenden guldens(1,98)
wilhelmina fonds(1,55)
geboeid afgevoerd(1,11)
abnormaal gedrag(1,5)
thewis wits(1,13)
tank kun(1,1)
plein 44(1,8)
deelnemende verenigingen(1,55)
tel 045(1,25)
harmoniezaal coerver(1,6)
coerver goebbels(1,2)
dr nolensstraat(1,59)
zoekt contact(1,71)
zeer fors(1,43)
sowjet unie(1,71)
kraag gepakt(1,100)
laurens meerten(1,12)
minnelijke schikking(1,155)
giet it(1,95)
kaak stellen(1,112)
kleine kruisstraat(1,50)
enig juiste(1,71)
bart tammeling(1,7)
groene amsterdammer(1,101)
diplomatieke status(1,48)
roerige jaren(1,25)
abnormale situatie(1,32)
hannie schaft(1,42)
groots opgezet(1,59)
christelijke politiebond(1,16)
ter attentie(1,60)
volle winst(1,85)
drukt zwaar(1,71)
brachten hem(1,125)
soepel verlopen(1,23)
belangrijkste doel(1,62)
progressieve samenwerking(1,23)
failliet verklaard(1,145)
voorlopige balans(1,48)
voorlichtingsprojekt delinkwentie(1,8)
fred soeteman(1,14)
marcus plooijer(1,3)
linkse meerderheid(1,40)
ina brouwer(1,15)
luitenant kolonel(1,154)
mohr voorzitter(1,1)
nadere bepalingen(1,117)
hervormde synode(1,75)
elseviers magazine(1,27)
linton kwesi(1,7)
nationaal kabinet(1,70)
19 september(1,156)
wettelijk verplicht(1,98)
koud stromend(1,52)
wachter sions(1,12)
monte carlo(1,116)
steve miller(1,21)
neil young(1,26)
hans werkman(1,24)
nora salomons(1,13)
alternatieve lijst(1,9)
staatkundig gereformeerde(1,73)
gereformeerde partij(1,75)
tejo willemsen(1,1)
veld ruimen(1,120)
ig metall(1,31)
weinig gelegen(1,117)
kerkstraat 27(1,79)
lagere straffen(1,28)
men begonnen(1,156)
vele tonnen(1,96)
wijken weten(1,65)
criminele vereniging(1,7)
heel europa(1,133)
gezelligheid troef(1,15)
verleden week(1,156)
ontstond toen(1,126)
ging echter(1,155)
spoedig verwacht(1,140)
enkele ervan(1,89)
gevaar oplevert(1,131)
frits diderich(1,11)
getrokken pistool(1,37)
tamelijk rustig(1,130)
rustig verloop(1,104)
korte termijn(1,106)
prijs omhoog(1,73)
gewelddadige wijze(1,142)
vermoedelijk aangestoken(1,22)
sweelinck conservatorium(2,18)
lange mars(1,38)
aanvang 10.00(1,42)
organiserende vereniging(1,56)
multifunctioneel centrum(1,19)
ongeveer zestig(1,150)
inschrijving sluit(1,95)
vanaf 20.00(1,45)
tafels vanaf(1,74)
vanaf 21.00(1,33)
smidter boys(1,19)
ieder geval(1,156)
komende dagen(1,101)
strafbare feiten(1,122)
commandant favre(1,1)
gemeenteraad zegt(1,11)
voorjaar 1981(1,4)
marisca milikowski(2,10)
stan huygens(2,28)
slechte naam(1,81)
gevaar brengen(1,156)
sint jozef(1,89)
nico scheepmaker(2,32)
toekomst wellicht(1,104)
vroegere uitspraken(1,38)
aly knol(1,21)
20.000 gulden(1,100)
alle inkomensgroepen(1,26)
toen zaten(1,89)
6000 gulden(1,122)
goede morgen(2,85)
gemeenschap ongeveer(1,6)
meerderheid zou(1,155)
plaatselijk vlak(1,26)
jim postma(2,9)
louis du(2,79)
du moulin(2,129)
felle reacties(1,51)
leo derksen(2,29)
toenemende neiging(2,81)
politieke toestand(1,149)
jonker frits(1,1)
verslaggeefster greetje(1,9)
proef schrift(1,66)
leger des(3,135)
des heils(2,149)
grimmige sfeer(2,17)
sociale dienst(2,59)
steeds intensiever(1,79)
cees koring(3,19)
westduitse consulaat(1,18)
jaarlijkse herdenking(1,47)
gingen duizenden(1,22)
mogelijk maakten(1,125)
gerard bakker(1,36)
feest georganiseerd(1,95)
ervan staan(1,35)
snel achteruit(1,90)
moment niemand(1,53)
zover bekend(2,61)
gespannen sfeer(1,63)
geweldloze blokkade(1,5)
beslag gelegd(1,155)
nederlandse kampioenschappen(1,58)
start terwijl(1,43)
nederlandse tafelvoetbalbond(1,14)
snel gebroken(1,19)
gronings model(1,3)
gestolen fietsen(1,77)
koude voeten(1,125)
alsnog geslaagd(1,54)
flinke jongens(2,121)
paar regels(1,144)
harry wubs(1,13)
mand gevallen(1,81)
hier helemaal(1,55)
joop wolff(1,41)
betere bescherming(2,116)
verkiezingen 81(1,1)
openbaar ministerie(2,156)
zwart wit(1,140)
singel 445(3,9)
aktiegroep cool(1,2)
naamloos gedagvaard(1,1)
klem tussen(1,46)
onlusten tussen(1,23)
bossche hof(1,62)
enige honderden(1,91)
hof leeuwarden(1,18)
500 personen(1,155)
feiten meningen(1,11)
60 mille(1,109)
mille per(1,118)
plek waar(1,155)
eerste krans(1,9)
ruim 60(1,156)
vreedzame oplossing(1,150)
wegens huisvredebreuk(1,95)
keiharde muziek(1,21)
kost miljoen(1,17)
eerste heerlense(1,25)
weekeinde vol(1,19)
dertig maanden(2,71)
tijdelijke verhuur(3,14)
landelijke kraakdag(1,3)
jaren 60(1,60)
helemaal echt(1,45)
jos haagmans(1,16)
liep men(1,135)
kilometer per(1,121)
rake klappen(1,78)
wegens ziekte(1,156)
politieman kan(1,21)
forse nederlaag(2,39)
aantal europese(1,51)
wim bisschop(1,13)
mooie muziek(1,101)
aantal kerncentrales(1,18)
harde aanpak(1,31)
anoniem dagvaarden(1,5)
iets leuks(1,72)
gaan bezighouden(1,106)
mobiele eenheid(5,38)
moest komen(1,156)
past beter(2,71)
veertien gekraakte(1,1)
voorwaardelijke boete(1,38)
hoge graad(1,53)
tijdelijk onderdak(1,89)
kunnen gemakkelijk(1,140)
terecht komen(1,127)
ware beter(1,149)
gedegen aanpak(1,15)
politieagenten gewond(1,39)
hele binnenstad(1,36)
haar handen(1,127)
gewond geraakt(1,112)
groep mannen(1,104)
vrije volk(1,106)
aangestoken brand(1,19)
gemeenten kunnen(2,144)
parlementaire redactie(3,45)
redelijk overleg(1,74)
bosch woensdag(1,53)
falend beleid(2,28)
mensen dakloos(1,52)
wethouder nieuwenhuijse(1,1)
wethouder barmentloo(1,10)
oud strijders(2,65)
gratis wonen(1,65)
wethouder wallage(1,8)
ons uiterlijk(1,73)
peter slavenburg(1,14)
regering politieke(1,9)
gooit hoge(1,19)
hoge ogen(1,49)
goed woord(1,147)
zes weken(1,156)
noordwijk heeft(1,65)
alleen gesteund(1,55)
voormalige hotels(1,1)
zachte hand(1,117)
vrijblijvend gesprek(1,33)
opzij zetten(1,81)
ze bedoelen(2,76)
bloemen gelegd(1,68)
vele duizenden(1,156)
groot feest(1,156)
feest ging(1,75)
vierduizend man(2,80)
andere behuizing(2,15)
100 man(2,155)
losse stenen(1,42)
hoe kon(1,155)
dienst herhuisvesting(1,24)
mei as(1,138)
zal john(1,41)
der borst(2,115)
plaats beslag(1,70)
23 mei(1,156)
mei aanstaande(2,155)
tom hendriks(5,13)
1981 lijkt(1,1)
leek wel(1,114)
sint martinus(1,80)
rotterdam krijgt(1,73)
minister wiegel(2,8)
marten toonder(5,46)
ze begrijpen(1,105)
hand gelopen(1,42)
lex hendriks(1,7)
andere tekst(1,43)
menselijke behandeling(1,28)
onroerend goed(1,156)
nemen afscheid(1,91)
jongens vinden(1,53)
gerenoveerde huizen(1,9)
nederlands geld(1,55)
zaakjes zelf(2,6)
wel gewenst(1,58)
der veen(1,156)
midden limburg(1,77)
volgende keer(1,135)
jullie hebben(1,90)
hielden hun(1,115)
legale bewoners(1,3)
hebben gistermiddag(1,102)
feit dat(1,156)
89 dat(1,11)
illegale bewoners(1,8)
afgelopen vrijdag(1,45)
hebben gevonden(1,156)
achteruit gaat(1,138)
dat moment(1,115)
maar durven(2,111)
drie meter(1,122)
anonieme dagvaarding(1,3)
hilversum maandag(1,59)
drie delen(1,61)
dat nou(1,111)
nou doen(1,73)
heerlen organiseert(2,22)
vijfde keer(1,64)
district heerlen(1,56)
37 heerlen(1,67)
heerlen tel(1,72)
drie laar(1,67)
ben hietbrink(2,6)
hebben vernield(1,143)
hebben genoeg(1,138)
hard aangepakt(1,77)
henk hoekstra(1,43)
pijn doen(1,110)
henk schaaf(2,22)
eredivisie eredivisie(5,3)
vrije voeten(2,156)
brand gestoken(2,156)
noord zuid(2,108)
actiegroep cool(1,6)
maand uitstel(1,71)
leiden zonder(1,112)
zonder stroom(1,80)
laatste elf(1,110)
brede steun(1,27)
huurder wordt(1,63)
zonder incidenten(1,103)
werd gelaten(1,152)
wordt spoedig(1,155)
arrestaties verricht(1,79)
water halen(1,120)
forse klappen(2,28)
10.00 uur(1,73)
19.00 uur(1,67)
eervolle tweede(1,65)
20.00 uur(1,69)
21.00 uur(1,65)
keihard optreden(1,7)
zes maanden(1,156)
voorlopig ongemoeid(1,5)
actiegroep dodewaard(1,2)
iedereen staat(1,52)
gemiste kans(1,53)
eerste termijn(1,152)
ruzie tussen(1,57)
negen uur(1,156)
europese steden(1,49)
stromend water(1,62)
luxe appartement(1,30)
steeds vast(1,149)
utrechtse rechtbank(1,55)
geweerd worden(1,153)
lijkt onvermijdelijk(1,35)
mr overdiep(4,31)
lang zal(1,156)
den uyls(1,26)
deze manier(2,149)
den haag(6,156)
zullen ze(2,154)
mr paulussen(1,72)
goedkope woningen(1,52)
paar honderd(1,156)
duizenden amsterdammers(1,69)
wat natuurlijk(1,132)
guldens schade(1,97)
complete oorlog(1,40)
houdt vast(1,136)
10 mei(2,156)
gelegd terwijl(1,151)
den bosch(1,156)
blijft waarschijnlijk(1,57)
den hoek(1,155)
diverse ruiten(1,40)
ruiten ingegooid(2,102)
zwart geld(2,43)
leegstaande woningen(2,76)
ik zie(1,156)
betere regeling(1,154)
prof mr(1,108)
helft bezet(1,51)
mag maximaal(1,39)
worden verhuurd(1,156)
zaten we(1,112)
mislukte poging(1,155)
1980 was(2,16)
toont wat(1,107)
we vertellen(1,87)
worden gediscrimineerd(1,31)
rijk moet(1,145)
anoniem gedagvaard(1,2)
hevig verzet(1,121)
jan eijkelboom(2,20)
jan diederen(1,16)
westland utrecht(1,25)
week tijdens(1,78)
je reinste(1,94)
kun je(1,125)
langdurige leegstand(2,12)
lach je(1,99)
groot deel(1,156)
kamer tegemoet(1,54)
wellicht nodig(1,29)
geef ons(1,149)
beter beschermd(1,90)
jan hensema(1,8)
brouwer cpn(1,9)
geloof je(1,116)
ons land(1,156)
the ex(1,28)
eigen beheer(1,155)
jan beijert(2,17)
hoger beroep(6,64)
zat achter(1,105)
personen werden(2,156)
werden gearresteerd(1,149)
werden mishandeld(1,114)
raad besluit(1,111)
iets doen(3,151)
straat gezet(1,127)
zware strijd(1,111)
24 uur(2,149)
maak ook(1,87)
felle kritiek(1,80)
amsterdamse grachten(1,52)
inmiddels ook(1,156)
vrijwillig vertrek(1,22)
leven liet(1,138)
amsterdamse vijzelstraat(1,6)
waren ook(1,156)
ook bedoeld(1,121)
heel andere(1,131)
andere uitslag(1,63)
westduitse steden(2,39)
wel betaald(1,106)
venray heeft(1,48)
mei vanaf(1,75)
zware gevechten(1,86)
tientallen gewonden(2,61)
notaris slis(1,2)
top vijf(1,28)
geef ze(1,124)
doet denken(1,156)
telefoon staat(1,60)
deze week(1,156)
maand lang(1,154)
hand toenemende(1,94)
amsterdamse toestanden(1,6)
stuk goed(1,137)
veel bekijks(1,116)
maakt rare(1,36)
onzer verslaggevers(12,94)
die verleden(1,155)
zoals die(1,78)
echter toch(1,145)
nieuwe vergadering(1,148)
russen toch(1,47)
gehouden dan(1,155)
nu eenmaal(1,156)
nieuwe veste(1,14)
dan giet(1,88)
dan gebeurt(1,124)
dan wettelijk(1,74)
dan uitsluitend(2,138)
toch normaal(1,40)
nieuwe doorbraak(1,48)
luxe luyk(4,1)
even blijven(1,84)
als bemiddelaar(2,155)
opknappen als(1,26)
kan doen(1,156)
verlaat onder(1,30)
onder begeleiding(1,156)
drie kantoren(1,37)
hun ramen(1,94)
wilden dat(1,156)
behalve als(1,138)
bedoeld als(1,127)
dat bijna(1,156)
bewoners hadden(1,127)
vrijdag verwacht(1,35)
hopen dat(1,156)
vrijdag stond(1,56)
hun ongenoegen(1,82)
onder plein(1,1)
onder 18(1,122)
als ondernemer(1,109)
onder druk(1,102)
ziet af(1,119)
ouders blijven(1,48)
hart onder(1,130)
als beesten(1,110)
als monument(1,91)
maar deels(1,63)
200 mensen(1,54)
huize st(2,80)
st gerlach(1,79)
tien weken(1,155)
duizenden mensen(1,62)
veertig jaar(1,146)
jaar geleden(2,156)
vorig jaar(1,156)
openbare weg(1,133)
weg terecht(1,93)
niemand gewond(1,114)
st truiden(10,84)
redactie den(3,99)
18 jaar(1,156)
jaar ongeslagen(1,26)
anderhalf jaar(1,156)
vrije ruimte(1,113)
20 jaar(1,156)
gekraakte grand(1,2)
zuid noord(1,73)
vrije universiteit(1,137)
huur per(1,144)
per maand(1,156)
vier maanden(1,156)
werd gegooid(1,105)
nooit meer(1,156)
honderden agenten(1,43)
uur ongeveer(1,133)
wordt gespeeld(1,141)
verslaggever wim(1,28)
acht uur(1,156)
mooie stad(1,104)
zonder pistool(1,4)
meer slapen(1,83)
lid tweede(1,104)
binnen gasthuis(2,116)
heer bommel(15,75)
heer olivier(1,142)
arnhem vrijdag(2,45)
zijn bouwers(1,10)
zijn verhuisd(1,136)
was best(1,106)
luxe flats(2,43)
enkele ruiten(1,92)
zich inmiddels(1,156)
we altijd(1,110)
bereiden zich(1,146)
weten we(1,138)
zal ze(1,156)
westberlijnse wijk(1,4)
sloot zich(1,155)
open dag(1,38)
onze correspondent(2,156)
nog overal(1,134)
dit mogelijk(1,156)
we wilden(1,118)
meter rond(1,39)
ton schade(2,47)
lucky luyk(1,4)
laatste nieuws(2,134)
onze parlementaire(3,142)
verenigingen zijn(1,56)
zich geplaatst(1,156)
mei zal(1,156)
zijn doodsbang(1,31)
onze verslaggever(8,119)
ik heb(1,156)
volgens justitie(1,23)
zijn stukgelopen(1,23)
miljoen schade(1,37)
dagelijks leven(1,93)
wat anderen(1,149)
oude troep(1,17)
vreedzame demonstratie(1,39)
gewone man(1,95)
doden zijn(1,62)
luxe appartementen(1,32)
ontvangt zijn(1,133)
onze verslaggeefster(2,50)
nog verloren(1,92)
zijn ouders(1,135)
der keuken(1,130)
gedragen zich(1,150)
bemoeien zich(1,117)
perikelen rond(1,29)
zich zorgen(1,77)
niemand doet(1,84)
zijn volgelingen(1,132)
huizen zullen(1,154)
opstand der(1,152)
vroeger was(1,156)
grote wetering(13,5)
leidt tot(2,156)
grote kerkstraat(2,51)
gegroeid tot(1,94)
tot enige(1,90)
omgebouwd tot(1,82)
actie had(1,94)
adviseert tot(1,99)
leidde tot(2,154)
omgetoverd tot(1,49)
beperkt tot(1,156)
grote haast(1,61)
besluit tot(1,156)
duurde tot(1,156)
tot negen(1,156)
grote bevoegdheden(1,54)
nieuwe wet(2,156)
bouwen woning(1,77)
nodig mee(1,9)
weinig verzet(1,62)
jan knol(1,38)
handen staat(1,47)
agenten gewond(1,64)
maanden cel(2,37)
tweede kamer(4,156)
eigen richting(1,122)
kamer ziet(1,94)
ongeveer twee(1,156)
vvd willen(1,23)
begin maar(1,122)
hebben gisteren(1,156)
maar half(1,147)
blij dat(1,137)
zeven keer(1,84)
zo mag(3,68)
beroep vrijgesproken(1,57)
rechter slepen(1,15)
opgeroepen naar(1,124)
werden verdacht(1,104)
rechter zou(1,120)
naar az(1,26)
onderzoek naar(1,156)
vrede naar(1,127)
duitse jeugd(2,58)
naar woensdrecht(1,13)
naar amerika(1,156)
vrouw naar(2,156)
oude politiebureau(4,26)
st martinus(2,106)
half jaar(2,156)
gemeente aangeboden(1,105)
gesprek tussen(1,58)
oude rkz(3,13)
stapte er(1,109)
er iemand(1,156)
werd zondag(1,138)
staking ook(1,73)
werd gelegd(1,156)
ernstige rellen(1,21)
slaan er(1,121)
klacht wegens(1,111)
hevige rellen(3,17)
wordt verbouwd(1,125)
koninginnedag werd(1,47)
er tegenaan(2,83)
limburg zeeland(1,68)
tweede plaats(2,156)
er straks(1,125)
verslaggever harry(1,23)
radio stad(1,17)
er profijt(1,90)
er bang(1,116)
gooien ze(1,88)
gaan iets(1,91)
tien mensen(1,57)
binnen 24(2,156)
voormalig hotel(2,62)
hotel willems(2,83)
dan 500(1,156)
nu echt(2,92)
jongeman die(1,102)
veel gebouwen(1,36)
anderen die(1,156)
die gebouwen(1,154)
gebouwen die(1,155)
hoe die(1,156)
heb nu(1,147)
dan slecht(1,127)
zigeuners nu(1,3)
veel verder(1,156)
veel problemen(2,67)
kwam toch(1,131)
nieuwe kerk(1,156)
nog steeds(2,156)
groninger rechtbank(4,84)
sfeer rond(2,55)
bekend worden(1,156)
laten we(1,144)
zal worden(1,156)
worden verbouwd(1,138)
open nederlandse(1,42)
we hier(1,148)
mag ik(3,156)
ambassade om(1,57)
weer treffen(1,34)
gebruikt om(1,156)
weer verbeteren(1,23)
gelegenheid om(1,156)
roep om(1,115)
om onderzoek(1,144)
gewoon weer(1,67)
hoge raad(2,63)
voorlopig blijven(1,51)
moeten eruit(1,46)
onder dreiging(1,54)
dodewaard gaat(1,4)
gespeeld onder(1,94)
waar of(2,155)
verslaggever ben(2,24)
sloeg als(1,103)
duitse steden(3,60)
regering doet(1,86)
je lang(1,101)
dagen weg(1,111)
weken cel(1,29)
gebouw zal(1,156)
school moet(1,146)
wij vrezen(1,61)
jaar later(1,156)
heeft plannen(1,98)
regering komt(1,78)
haag woensdag(1,69)
massaal verzet(1,60)
kamer blijkt(1,98)
doet iets(1,99)
jan bakker(1,146)
eigen hand(2,156)
wonen alleen(1,46)
ik ben(2,156)
meer woningbouw(1,9)
vijf steden(1,76)
gisterochtend na(1,33)
ongemoeid werd(1,5)
zin meer(1,117)
massaal achter(1,22)
werden via(1,78)
werden verdreven(1,130)
duitse bezetters(1,54)
bekend werden(1,155)
staan achter(1,109)
altijd binnen(1,121)
jongeren wilden(1,7)
binnen gegooid(1,38)
vol geweld(1,28)
groepen jongeren(1,48)
kort geding(26,117)
meer dan(6,156)
twee keer(2,132)
gaat dicht(1,67)
mensen hebben(1,63)
hun tijdelijk(1,107)
moet maar(2,156)
ben je(2,142)
ben oud(1,99)
groninger herestraat(1,7)
uur verlaten(2,77)
zich weinig(1,156)
ook ruimte(1,97)
vier woningen(1,152)
groninger rechtbankpresident(1,10)
zelf wel(1,153)
conflict rond(1,41)
ook steeds(1,156)
ze leven(1,117)
impasse rond(1,20)
limburg heeft(1,155)
dagen nog(1,156)
trekt zich(1,153)
andere plaats(1,156)
waarom nog(1,131)
rumoer rond(1,52)
keert zich(1,139)
zijn gasten(1,127)
zijn altijd(1,156)
onze reactie(1,54)
westberlijnse kraakbeweging(1,1)
dodewaard worden(1,3)
lege huizen(1,35)
stelt aan(1,155)
gelegen aan(1,156)
tot protesten(1,83)
landelijke actie(1,83)
snelle actie(1,68)
bezoek aan(1,156)
deelgenomen aan(1,155)
zij aan(1,156)
kachel aan(1,107)
tot onderhandelingen(1,140)
heren aan(1,58)
meermalen aan(1,154)
al die(1,156)
voormalige hotel(1,80)
veel schade(3,156)
die gisteren(1,156)
die snel(1,134)
veel tumult(1,31)
veel eerder(1,154)
zonder gas(1,85)
is gisterochtend(1,115)
is vrijblijvend(1,42)
is doorbroken(1,62)
uiteindelijk is(1,66)
is behalve(1,156)
tien gewonden(1,84)
twee agenten(1,151)
is bepaald(1,156)
organisatie is(1,151)
is belachelijk(1,123)
is meermalen(1,155)
is onbegrijpelijk(1,156)
uur gaan(1,114)
twee ton(1,147)
verplicht is(1,131)
carnaval is(2,84)
is gewoon(1,151)
zoek is(1,124)
is allereerst(1,122)
kerncentrales is(1,20)
eigen dak(1,99)
democratie is(1,123)
mr geertsema(2,120)
west berlijn(29,47)
deze keer(1,156)
als herdenking(1,26)
niemand onder(1,147)
onenigheid over(1,51)
klachten over(1,131)
optimistisch over(2,91)
station groningen(1,91)
kraken strafbaar(1,2)
komt terug(1,153)
kamervragen over(2,26)
beslist over(1,152)
karwei over(1,11)
over christenen(1,19)
haag vrijdag(1,66)
klaagt over(1,156)
kijkers over(1,32)
schrift over(1,88)
geen maatregelen(1,141)
geen vergunning(1,133)
geen enthousiasme(1,63)
geen wijken(1,105)
kant geen(1,137)
geen namen(1,134)
geen inschrijfgeld(1,49)
geen vrijbrief(2,82)
geen strafbare(1,96)
geen antwoord(1,156)
geen doden(1,58)
lust geen(1,73)
geen dictaten(1,2)
geen pijn(1,135)
behoeft geen(1,156)
geen coalitie(1,57)
aantal duitse(1,60)
bom naar(1,95)
staat achter(1,122)
weg staan(1,156)
houden open(1,25)
we gaan(1,130)
gekraakte panden(1,20)
bezet houden(1,152)
twee panden(2,120)
onrust rond(2,31)
regering wat(1,77)
massaal protest(1,46)
gaan we(1,135)
wonen we(1,82)
maken er(1,156)
ook laatste(1,60)
honderden amsterdamse(1,15)
er woensdagavond(1,75)
ziekenhuis wordt(1,107)
amsterdamse kraakbeweging(1,6)
anderen er(1,152)
er mis(1,87)
trekken er(1,138)
gerestaureerd pand(1,25)
wachten af(1,99)
pand weteringschans(1,2)
ontruimde pand(1,5)
keer hun(1,83)
gaat maar(1,153)
zaanstad willen(1,1)
eigen beleid(1,82)
je moet(2,135)
koopt twee(1,9)
utrecht donderdag(1,65)
kunnen wij(1,156)
mensen nodig(1,59)
kamer cda(1,15)
redactie jan(1,10)
amsterdam wenst(1,53)
amsterdam huilt(1,6)
te weren(1,156)
te vroeg(2,156)
onszelf te(1,89)
te veroveren(1,156)
te snijden(1,156)
te verhinderen(1,156)
te rechte(1,14)
te versterken(1,156)
gezin te(1,156)
autoriteiten te(2,156)
te verliezen(2,156)
heerestraat te(1,81)
te protesteren(1,123)
situaties te(1,74)
te vermijden(1,156)
blijk te(1,155)
te verdienen(1,156)
te storten(1,156)
te stichten(1,156)
te verslaan(1,156)
remise te(1,116)
schaaktoernooi te(1,43)
te voerendaal(1,95)
punt te(1,156)
te noemen(1,156)
te trillen(1,119)
te einighausen(1,56)
te zoenen(1,102)
laten zich(1,156)
open brief(1,152)
nog dagelijks(1,156)
leven ik(1,128)
haag zaterdag(1,73)
wel oorlog(1,42)
zijn gevallen(1,156)
open gesprek(1,43)
blijkt nog(1,155)
zijn levensgevaarlijk(1,62)
poging nog(1,72)
staking om(1,85)
spanning om(1,88)
strijd om(2,155)
rel om(1,37)
weer stuk(1,48)
weer troef(1,28)
om acht(1,156)
week weer(1,130)
mensen werden(1,62)
werden aangehouden(1,139)
foto achter(1,21)
eenheid achter(1,9)
bewoners werd(1,103)
tweede keer(1,147)
dinsdagavond uit(1,75)
onder wie(1,146)
springt uit(1,99)
koploper uit(1,26)
bed uit(1,131)
drie gewonden(1,119)
schilderijen uit(1,140)
fel uit(1,95)
ontsnappen uit(1,96)
uit putten(1,121)
tot zondag(1,155)
verbouwd tot(1,99)
einde aan(2,156)
grootste kraakpand(4,1)
nijmeegse binnenstad(2,12)
niet bezig(1,153)
twee banken(1,142)
weet niet(1,156)
per jaar(1,156)
niet akkoord(1,59)
perceel niet(1,92)
niet afwijzend(1,82)
niet afgeven(1,126)
niet gediend(1,150)
niet vervolgd(1,144)
niet bewezen(2,156)
niet mals(1,60)
niet schuldig(1,156)
pvda cpn(1,35)
vechten niet(1,93)
niet stil(1,156)
angst niet(1,117)
je zelf(1,121)
vertellen niet(1,89)
praat niet(1,105)
vier jaar(1,155)
